-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-6.792109031842824e-06,0.00031490330110273135
-5.971278719089486e-06,0.000302831236581369
-8.057229878447987e-06,0.00029564985428010004
-1.3879221854805961e-06,0.00029534368994177385
-1.5036308200580206e-06,0.00027983178557633437
-5.1380684765586356e-06,0.00028811612594381586
-1.1762965229015833e-06,0.0002771038946320914
-3.756356349730282e-06,0.00028109961249356274
-8.912277702595964e-06,0.00028024260868164674
-1.0852123867388576e-05,0.0002848476260908228
-5.681820649142855e-06,0.0002703083024755415
-1.907719435264181e-06,0.0002876874143282748
-4.734791187673289e-06,0.000276970266185117
-3.2845576899381906e-06,0.0002903482271960911
-3.1563009555055435e-06,0.0002827276499317577
-1.1044835402781588e-06,0.0002758035717818075
-7.780704645118056e-06,0.0002811511424170021
-6.721462941398249e-06,0.00029064001049050603
-1.1427667714817914e-06,0.00027958961737795107
2.6156130693201486e-07,0.00029872066096459093
-4.984276302114864e-06,0.00029491300588802005
-6.256857395052134e-06,0.00029716598479012646
-6.732506450605587e-06,0.00029426034961943515
-3.2261039366894008e-06,0.0002880569711010139
-1.9977031584517135e-06,0.0002860684645327183
-4.180984001282258e-06,0.0002842565449725498
-5.222371648220502e-06,0.00028937930224515185
-3.316224595672969e-06,0.00028057485846488817
-7.215476616003275e-06,0.00027887147331284723
-3.0791376875484724e-06,0.0002815874026680376
-2.6783848342203724e-06,0.00027729998538461587
-1.9180423619703164e-06,0.0002826117145673379
-6.6725656141185874e-06,0.0002664595700139216
-5.44081721877896e-06,0.00028067832082001587
-4.900627482088811e-06,0.000274387007777932
-3.487978150847573e-06,0.0002740152197304724
-2.916560845278582e-06,0.00029306192536182607
-1.2659128102295996e-06,0.0002768847828917842
-6.085914053407055e-06,0.0002866674959989268
-7.641509648651908e-06,0.0002799152996431076
1.062351972506696e-06,0.00028557517748595274
-1.7926134617189461e-06,0.0002692552913856616
-2.155464281331905e-06,0.000284133756878191
-4.26774359693452e-06,0.0002892318880753919
-1.7328827623176097e-06,0.00029105966396514305
2.6134302599494507e-06,0.000297539261083557
-6.663439772702707e-06,0.0002946274807698046
0.7437020718107445,-0.00028807460489588266
1.1284149113503477,-0.000587090465160145
1.4250075578110069,-0.0017363472071281194
1.8225862512934468,-0.0024063379066205925
2.2796065940495622,-0.003341968709378307
2.7370255102470478,-0.004296122530377033
3.1948417588030606,-0.005268008310480354
3.6530541313635725,-0.006257647031475244
4.111663657213667,-0.00726977709425114
4.5706831821650455,-0.008308564764490711
5.03007902642266,-0.009358436542669324
5.4898615078470225,-0.010422316258484443
